year,state_name,line_num,service_category,ssbg_expenditures,tanf_transfer_funds,total_ssbg_expenditures,other_fed_state_and_local_funds,total_expenditures,children,adults_59_and_younger,adults_60_and_older,adults_unknown,total_adults,total_recipients
2018,Wisconsin,1,Adoption Services,"$3,252,337 ","$1,900,685 ","$5,153,022 ","$82,600,502 ","$87,753,524 ","1,271",0,0,0,0,"1,271"
2018,Wisconsin,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wisconsin,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wisconsin,4,Counseling Services,"$3,710,627 ","$2,168,513 ","$5,879,140 ","$94,239,833 ","$100,118,973 ","2,176","3,910",403,0,"4,313","6,489"
2018,Wisconsin,5,Day Care - Adults,"$10,439 ",$0 ,"$10,439 ","$271,236 ","$281,675 ",0,45,9,0,54,54
2018,Wisconsin,6,Day Care - Children,"$61,604 ","$36,002 ","$97,606 ","$1,564,575 ","$1,662,181 ",170,0,0,0,0,170
2018,Wisconsin,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wisconsin,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wisconsin,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wisconsin,10,Foster Care Services - Adults,"$1,218,119 ",$0 ,"$1,218,119 ","$31,648,782 ","$32,866,901 ",0,120,49,0,169,169
2018,Wisconsin,11,Foster Care Services - Children,"$2,155,356 ","$1,977,580 ","$4,132,936 ","$54,022,207 ","$58,155,143 ","7,767",0,0,0,0,"7,767"
2018,Wisconsin,12,Health-Related Services,"$3,130,845 ","$1,829,685 ","$4,960,530 ","$79,514,938 ","$84,475,468 ","4,989",164,162,0,326,"5,315"
2018,Wisconsin,13,Home-Based Services,"$515,128 ","$301,044 ","$816,172 ","$13,082,851 ","$13,899,023 ",590,208,403,0,611,"1,201"
2018,Wisconsin,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wisconsin,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wisconsin,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wisconsin,17,Information and Referral,"$717,506 ","$419,315 ","$1,136,821 ","$18,222,703 ","$19,359,524 ",863,733,206,0,939,"1,802"
2018,Wisconsin,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wisconsin,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wisconsin,20,Prevention and Intervention,"$713,372 ","$343,076 ","$1,056,448 ","$14,909,485 ","$15,965,933 ","2,477",601,168,0,769,"3,246"
2018,Wisconsin,21,Protective Services - Adults,"$1,141,908 ",$0 ,"$1,141,908 ","$29,668,697 ","$30,810,605 ",0,"1,786","1,426",0,"3,212","3,212"
2018,Wisconsin,22,Protective Services - Children,"$3,183,584 ","$1,668,345 ","$4,851,929 ","$42,834,701 ","$47,686,630 ","41,489",0,0,0,0,"41,489"
2018,Wisconsin,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wisconsin,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wisconsin,25,Special Services - Disabled,"$99,414 ","$58,097 ","$157,511 ","$2,524,834 ","$2,682,345 ","11,471",425,83,0,508,"11,979"
2018,Wisconsin,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wisconsin,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wisconsin,28,Transportation,"$459,068 ","$268,282 ","$727,350 ","$11,659,080 ","$12,386,430 ","1,053",481,116,0,597,"1,650"
2018,Wisconsin,29,Other Services,"$6,301,913 ","$3,682,876 ","$9,984,789 ","$160,051,455 ","$170,036,244 ","30,632","10,276","7,254",0,"17,530","48,162"
2018,Wisconsin,31,Administrative Costs,"$1,565,828 ",$0 ,"$1,565,828 ",$0 ,"$1,565,828 ",0,0,0,0,0,0
2018,Wyoming,1,Adoption Services,"$450,081 ",$0 ,"$450,081 ","$3,151,761 ","$3,601,842 ",737,0,0,0,0,737
2018,Wyoming,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,4,Counseling Services,"$67,178 ",$0 ,"$67,178 ","$355,837 ","$423,015 ","1,255",0,0,0,0,"1,255"
2018,Wyoming,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,6,Day Care - Children,"$2,231 ",$0 ,"$2,231 ","$13,675 ","$15,906 ",39,0,0,0,0,39
2018,Wyoming,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,11,Foster Care Services - Children,"$977,132 ",$0 ,"$977,132 ","$9,332,214 ","$10,309,346 ","2,574",0,0,0,0,"2,574"
2018,Wyoming,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,18,Legal Services,"$42,034 ",$0 ,"$42,034 ","$169,262 ","$211,296 ",109,0,0,0,0,109
2018,Wyoming,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,21,Protective Services - Adults,"$4,000 ",$0 ,"$4,000 ","$16,211 ","$20,211 ",0,0,0,34,34,34
2018,Wyoming,22,Protective Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,24,Residential Treatment,"$733,356 ",$0 ,"$733,356 ","$5,367,930 ","$6,101,286 ",252,0,0,0,0,252
2018,Wyoming,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2018,Wyoming,26,Special Services - Youth at Risk,"$149,593 ",$0 ,"$149,593 ","$982,935 ","$1,132,528 ","3,575",0,0,0,0,"3,575"
2018,Wyoming,27,Substance Abuse Services,"$20,461 ",$0 ,"$20,461 ","$115,414 ","$135,875 ",106,0,0,0,0,106
2018,Wyoming,28,Transportation,"$7,840 ",$0 ,"$7,840 ","$53,533 ","$61,373 ",196,0,0,0,0,196
2018,Wyoming,29,Other Services,"$327,083 ",$0 ,"$327,083 ","$1,930,137 ","$2,257,220 ",653,0,0,0,0,653
2018,Wyoming,31,Administrative Costs,"$80,000 ",$0 ,"$80,000 ",$0 ,"$80,000 ",0,0,0,0,0,0
2019,Alabama,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,5,Day Care - Adults,"$2,162,308 ",$0 ,"$2,162,308 ","$570,932 ","$2,733,240 ",0,0,0,295,295,295
2019,Alabama,6,Day Care - Children,"$500,000 ",$0 ,"$500,000 ","$178,207,776 ","$178,707,776 ","34,234",0,0,0,0,"34,234"
2019,Alabama,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,10,Foster Care Services - Adults,"$48,488 ",$0 ,"$48,488 ",$0 ,"$48,488 ",0,0,0,30,30,30
2019,Alabama,11,Foster Care Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,21,Protective Services - Adults,"$9,706,884 ",$0 ,"$9,706,884 ","$11,243,017 ","$20,949,901 ",0,0,0,"10,827","10,827","10,827"
2019,Alabama,22,Protective Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alabama,29,Other Services,"$11,679,575 ","$9,300,727 ","$20,980,302 ","$345,218,346 ","$366,198,648 ","50,405",0,0,0,0,"50,405"
2019,Alabama,31,Administrative Costs,"$2,904,027 ",$0 ,"$2,904,027 ",$0 ,"$2,904,027 ",0,0,0,0,0,0
2019,Alaska,1,Adoption Services,"$3,061,067 ","$155,750 ","$3,216,817 ","$36,482,931 ","$39,699,748 ","4,259",0,0,0,0,"4,259"
2019,Alaska,2,Case Management,$0 ,"$1,616,013 ","$1,616,013 ","$19,628,585 ","$21,244,598 ","15,480",0,0,0,0,"15,480"
2019,Alaska,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,6,Day Care - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,7,Education and Training Services,$0 ,"$391,134 ","$391,134 ","$8,205,835 ","$8,596,969 ",67,0,0,0,0,67
2019,Alaska,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,11,Foster Care Services - Children,$0 ,"$512,158 ","$512,158 ","$36,162,954 ","$36,675,112 ","2,738",0,0,0,0,"2,738"
2019,Alaska,12,Health-Related Services,$0 ,"$255,623 ","$255,623 ","$3,880,483 ","$4,136,106 ",685,0,0,0,0,685
2019,Alaska,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,16,Independent/Transitional Living Services,$0 ,"$102,015 ","$102,015 ","$1,416,075 ","$1,518,090 ",273,0,0,0,0,273
2019,Alaska,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,20,Prevention and Intervention,$0 ,"$354,177 ","$354,177 ","$4,389,985 ","$4,744,162 ","11,281",0,0,0,0,"11,281"
2019,Alaska,21,Protective Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,22,Protective Services - Children,$0 ,"$626,079 ","$626,079 ","$16,483,075 ","$17,109,154 ","36,985",0,0,0,0,"36,985"
2019,Alaska,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,24,Residential Treatment,$0 ,"$426,798 ","$426,798 ","$4,731,040 ","$5,157,838 ",334,0,0,0,0,334
2019,Alaska,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Alaska,31,Administrative Costs,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,American Samoa,1,Adoption Services,"$36,060 ",$0 ,"$36,060 ",$0 ,"$36,060 ",198,369,21,0,390,588
2019,American Samoa,2,Case Management,"$27,045 ",$0 ,"$27,045 ",$0 ,"$27,045 ",44,8,0,0,8,52
2019,American Samoa,3,Congregate Meals,"$54,090 ",$0 ,"$54,090 ",$0 ,"$54,090 ","9,540","3,330",720,0,"4,050","13,590"
2019,American Samoa,4,Counseling Services,"$54,090 ",$0 ,"$54,090 ",$0 ,"$54,090 ",44,18,0,0,18,62
2019,American Samoa,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,American Samoa,6,Day Care - Children,$0 ,$0 ,$0 ,$0 ,$0 ,17,0,0,0,0,17
2019,American Samoa,7,Education and Training Services,"$63,105 ",$0 ,"$63,105 ",$0 ,"$63,105 ",106,37,8,0,45,151
2019,American Samoa,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,American Samoa,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,14,0,0,0,0,14
2019,American Samoa,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,American Samoa,11,Foster Care Services - Children,"$27,045 ",$0 ,"$27,045 ",$0 ,"$27,045 ",10,0,0,0,0,10
2019,American Samoa,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,49,0,0,0,0,49
2019,American Samoa,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,American Samoa,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,American Samoa,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,American Samoa,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,American Samoa,17,Information and Referral,"$18,030 ",$0 ,"$18,030 ",$0 ,"$18,030 ",229,116,2,0,118,347
2019,American Samoa,18,Legal Services,"$81,135 ",$0 ,"$81,135 ",$0 ,"$81,135 ",15,38,0,0,38,53
2019,American Samoa,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,14,0,0,0,0,14
2019,American Samoa,20,Prevention and Intervention,"$36,060 ",$0 ,"$36,060 ",$0 ,"$36,060 ",116,141,8,0,149,265
2019,American Samoa,21,Protective Services - Adults,"$81,135 ",$0 ,"$81,135 ",$0 ,"$81,135 ",0,37,8,0,45,45
2019,American Samoa,22,Protective Services - Children,"$279,460 ",$0 ,"$279,460 ",$0 ,"$279,460 ",106,0,0,0,0,106
2019,American Samoa,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,American Samoa,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,American Samoa,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,American Samoa,26,Special Services - Youth at Risk,"$45,075 ",$0 ,"$45,075 ",$0 ,"$45,075 ",41,0,0,0,0,41
2019,American Samoa,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,American Samoa,28,Transportation,"$54,090 ",$0 ,"$54,090 ",$0 ,"$54,090 ","9,540","3,330",720,0,"4,050","13,590"
2019,American Samoa,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,10,0,0,0,0,10
2019,American Samoa,31,Administrative Costs,"$45,075 ",$0 ,"$45,075 ",$0 ,"$45,075 ",0,0,0,0,0,0
2019,Arizona,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arizona,2,Case Management,"$13,296,974 ",$0 ,"$13,296,974 ","$223,215,720 ","$236,512,694 ","34,005","1,116","11,560","29,228","41,904","75,909"
2019,Arizona,3,Congregate Meals,"$78,020 ",$0 ,"$78,020 ","$5,549,249 ","$5,627,269 ",0,962,"25,008",0,"25,970","25,970"
2019,Arizona,4,Counseling Services,"$27,964 ",$0 ,"$27,964 ","$2,696,926 ","$2,724,890 ",0,0,0,"2,548","2,548","2,548"
2019,Arizona,5,Day Care - Adults,"$247,434 ",$0 ,"$247,434 ","$773,689 ","$1,021,123 ",0,32,87,0,119,119
2019,Arizona,6,Day Care - Children,"$229,485 ",$0 ,"$229,485 ","$139,357,646 ","$139,587,131 ","50,570",0,0,0,0,"50,570"
2019,Arizona,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arizona,8,Employment Services,"$82,790 ",$0 ,"$82,790 ","$55,865,300 ","$55,948,090 ","8,087","40,615","6,319",0,"46,934","55,021"
2019,Arizona,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arizona,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arizona,11,Foster Care Services - Children,"$3,962,574 ","$18,552,569 ","$22,515,143 ","$244,017,473 ","$266,532,616 ","30,520",0,0,0,0,"30,520"
2019,Arizona,12,Health-Related Services,"$147,873 ",$0 ,"$147,873 ","$706,758 ","$854,631 ",0,9,121,0,130,130
2019,Arizona,13,Home-Based Services,"$2,941,981 ",$0 ,"$2,941,981 ","$5,938,278 ","$8,880,259 ",0,488,"4,651",0,"5,139","5,139"
2019,Arizona,14,Home-Delivered Meals,"$1,309,513 ",$0 ,"$1,309,513 ","$7,275,297 ","$8,584,810 ",0,658,"9,300",0,"9,958","9,958"
2019,Arizona,15,Housing Services,"$2,164,166 ",$0 ,"$2,164,166 ","$22,304,140 ","$24,468,306 ",826,0,0,"11,297","11,297","12,123"
2019,Arizona,16,Independent/Transitional Living Services,"$317,586 ",$0 ,"$317,586 ","$3,038,351 ","$3,355,937 ",0,20,117,0,137,137
2019,Arizona,17,Information and Referral,"$137,928 ",$0 ,"$137,928 ","$1,388,947 ","$1,526,875 ",0,"4,206","62,533",0,"66,739","66,739"
2019,Arizona,18,Legal Services,"$80,568 ",$0 ,"$80,568 ","$1,817,613 ","$1,898,181 ",0,0,"4,450","1,108","5,558","5,558"
2019,Arizona,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arizona,20,Prevention and Intervention,"$595,892 ",$0 ,"$595,892 ","$25,734,288 ","$26,330,180 ","30,520","2,560","12,901",57,"15,518","46,038"
2019,Arizona,21,Protective Services - Adults,"$6,477,868 ",$0 ,"$6,477,868 ","$7,039,463 ","$13,517,331 ",0,"4,595","12,176",0,"16,771","16,771"
2019,Arizona,22,Protective Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arizona,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arizona,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arizona,25,Special Services - Disabled,"$39,557 ",$0 ,"$39,557 ","$55,989,486 ","$56,029,043 ",148,"3,304",287,0,"3,591","3,739"
2019,Arizona,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arizona,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arizona,28,Transportation,"$295,525 ",$0 ,"$295,525 ","$1,672,816 ","$1,968,341 ",0,412,"17,560",587,"18,559","18,559"
2019,Arizona,29,Other Services,"$1,248,603 ",$0 ,"$1,248,603 ","$8,916,179 ","$10,164,782 ","292,603",332,"1,011","926,576","927,919","1,220,522"
2019,Arizona,31,Administrative Costs,"$1,685,513 ",$0 ,"$1,685,513 ",$0 ,"$1,685,513 ",0,0,0,0,0,0
2019,Arkansas,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,3,Congregate Meals,"$367,422 ",$0 ,"$367,422 ","$8,268,531 ","$8,635,953 ",0,0,0,"1,990","1,990","1,990"
2019,Arkansas,4,Counseling Services,"$638,996 ",$0 ,"$638,996 ",$0 ,"$638,996 ",174,"3,090",328,0,"3,418","3,592"
2019,Arkansas,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,6,Day Care - Children,"$310,610 ",$0 ,"$310,610 ",$0 ,"$310,610 ",581,0,0,0,0,581
2019,Arkansas,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,11,Foster Care Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,14,Home-Delivered Meals,"$1,841,215 ",$0 ,"$1,841,215 ","$10,848,550 ","$12,689,765 ",0,0,"12,887",0,"12,887","12,887"
2019,Arkansas,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,18,Legal Services,"$408,317 ",$0 ,"$408,317 ",$0 ,"$408,317 ",0,"1,879",0,0,"1,879","1,879"
2019,Arkansas,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,20,Prevention and Intervention,"$2,793,430 ",$0 ,"$2,793,430 ","$46,842 ","$2,840,272 ","6,909","4,338",72,0,"4,410","11,319"
2019,Arkansas,21,Protective Services - Adults,"$2,116,722 ",$0 ,"$2,116,722 ",$0 ,"$2,116,722 ",0,"1,927",0,664,"2,591","2,591"
2019,Arkansas,22,Protective Services - Children,"$869,094 ",$0 ,"$869,094 ",$0 ,"$869,094 ","2,827",0,0,0,0,"2,827"
2019,Arkansas,23,Recreation Services,"$121,893 ",$0 ,"$121,893 ","$1,984,207 ","$2,106,100 ",0,0,"21,607",0,"21,607","21,607"
2019,Arkansas,24,Residential Treatment,"$4,879,816 ",$0 ,"$4,879,816 ","$7,157,955 ","$12,037,771 ",894,0,0,0,0,894
2019,Arkansas,25,Special Services - Disabled,"$2,046,242 ",$0 ,"$2,046,242 ",$0 ,"$2,046,242 ","6,970","5,544","3,554","7,448","16,546","23,516"
2019,Arkansas,26,Special Services - Youth at Risk,"$190,296 ",$0 ,"$190,296 ","$146,594 ","$336,890 ",286,0,0,0,0,286
2019,Arkansas,27,Substance Abuse Services,"$68,923 ",$0 ,"$68,923 ",$0 ,"$68,923 ",0,36,12,0,48,48
2019,Arkansas,28,Transportation,"$334,708 ",$0 ,"$334,708 ","$2,514,675 ","$2,849,383 ",1,8,2,0,10,11
2019,Arkansas,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Arkansas,31,Administrative Costs,"$74,971 ",$0 ,"$74,971 ",$0 ,"$74,971 ",0,0,0,0,0,0
2019,California,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,5,Day Care - Adults,"$3,688,181 ",$0 ,"$3,688,181 ","$2,511,654 ","$6,199,835 ",0,"49,549","10,148",0,"59,697","59,697"
2019,California,6,Day Care - Children,"$33,408,461 ","$171,473,000 ","$204,881,461 ","$700,524,804 ","$905,406,265 ","3,018,662",0,0,0,0,"3,018,662"
2019,California,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
